userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
Hilmi Vairus,kebanyakan player tidak ramah dan mengintimidasi pada player yang rank nya lebih rendah😐,,kebanyakan player tidak ramah dan mengintimidasi pada player yang rank nya lebih rendah😐,"['kebanyakan', 'player', 'tidak', 'ramah', 'dan', 'mengintimidasi', 'pada', 'player', 'yang', 'rank', 'nya', 'lebih', 'rendah😐']","['kebanyakan', 'player', 'tidak', 'ramah', 'dan', 'mengintimidasi', 'pada', 'player', 'yang', 'rank', 'nya', 'lebih', 'rendah']","['banyak', 'ramah', 'intimidasi', 'lebih', 'rendah']","['banyak', 'player', 'tidak', 'ramah', 'dan', 'intimidasi', 'pada', 'player', 'yang', 'rank', 'nya', 'lebih', 'rendah']","['banyak', 'player', 'tidak', 'ramah', 'dan', 'intimidasi', 'pada', 'player', 'yang', 'rank', 'nya', 'lebih', 'rendah']",neutral
Montuh Paul,bagus,2.1.18.11201,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
Fitra Azka,"bagus banget,i like it",,"bagus banget,i like it","['bagus', 'banget', ',', 'i', 'like', 'it']","['bagus', 'banget', 'i', 'like', 'it']","['bagus', 'banget', 'like', 'it']","['bagus', 'banget', 'i', 'like', 'it']","['bagus', 'banget', 'aku', 'like', 'it']",positive
Asyifa Syahla,game nya sangat bagus,2.1.18.11201,game nya sangat bagus,"['game', 'nya', 'sangat', 'bagus']","['game', 'nya', 'sangat', 'bagus']",['bagus'],"['game', 'nya', 'sangat', 'bagus']","['game', 'nya', 'sangat', 'bagus']",positive
Arka Kecil,bagus sakali tapi heronya pada engak menarik tolong minta Hero yang gak ada konter,,bagus sakali tapi heronya pada engak menarik tolong minta hero yang gak ada konter,"['bagus', 'sakali', 'tapi', 'heronya', 'pada', 'engak', 'menarik', 'tolong', 'minta', 'hero', 'yang', 'gak', 'ada', 'konter']","['bagus', 'sakali', 'tapi', 'heronya', 'pada', 'engak', 'menarik', 'tolong', 'minta', 'hero', 'yang', 'gak', 'ada', 'konter']","['bagus', 'sakal', 'engak', 'tarik', 'tolong', 'minta', 'konter']","['bagus', 'sakal', 'tapi', 'hero', 'pada', 'engak', 'tarik', 'tolong', 'minta', 'hero', 'yang', 'gak', 'ada', 'konter']","['bagus', 'sakal', 'tapi', 'hero', 'pada', 'engak', 'tarik', 'tolong', 'minta', 'hero', 'yang', 'tidak', 'ada', 'konter']",neutral
matthew matoi,karena bagus tidak ada hal orang dewasa,2.1.18.11201,karena bagus tidak ada hal orang dewasa,"['karena', 'bagus', 'tidak', 'ada', 'hal', 'orang', 'dewasa']","['karena', 'bagus', 'tidak', 'ada', 'hal', 'orang', 'dewasa']","['bagus', 'hal', 'dewasa']","['karena', 'bagus', 'tidak', 'ada', 'hal', 'orang', 'dewasa']","['karena', 'bagus', 'tidak', 'ada', 'hal', 'orang', 'dewasa']",positive
Fanlie Wu,"Setelah kuliah baru ikutan maen ML, Rame sih 😂.. pengisi Waktu kosong",2.1.18.11201,"setelah kuliah baru ikutan maen ml, rame sih 😂.. pengisi waktu kosong","['setelah', 'kuliah', 'baru', 'ikutan', 'maen', 'ml', ',', 'rame', 'sih', '😂', '..', 'pengisi', 'waktu', 'kosong']","['setelah', 'kuliah', 'baru', 'ikutan', 'maen', 'ml', 'rame', 'sih', 'pengisi', 'waktu', 'kosong']","['kuliah', 'baru', 'ikut', 'rame', 'isi', 'kosong']","['telah', 'kuliah', 'baru', 'ikut', 'maen', 'ml', 'rame', 'sih', 'isi', 'waktu', 'kosong']","['telah', 'kuliah', 'baru', 'ikut', 'main', 'ml', 'rame', 'sih', 'isi', 'waktu', 'kosong']",neutral
Dani,kalo ngasih team yg bener lahhh monton!!!,2.1.18.11201,kalo ngasih team yg bener lahhh monton!!!,"['kalo', 'ngasih', 'team', 'yg', 'bener', 'lahhh', 'monton', '!', '!', '!']","['kalo', 'ngasih', 'team', 'yg', 'bener', 'lah', 'monton']","['beri', 'benar']","['kalo', 'ngasih', 'team', 'yg', 'bener', 'lah', 'monton']","['kalau', 'beri', 'team', 'yang', 'benar', 'lah', 'moonton']",neutral
Ngibad Ahmad Rifkhul,"woyy montoon, kenapa ml gw gabisa di bukak, padahal jaringan bagus",1.9.64.10601,"woyy montoon, kenapa ml gw gabisa di bukak, padahal jaringan bagus","['woyy', 'montoon', ',', 'kenapa', 'ml', 'gw', 'gabisa', 'di', 'bukak', ',', 'padahal', 'jaringan', 'bagus']","['woyy', 'montoon', 'kenapa', 'ml', 'gw', 'gabisa', 'di', 'bukak', 'padahal', 'jaringan', 'bagus']","['woyy', 'kenapa', 'gabisa', 'bukak', 'bagus']","['woyy', 'montoon', 'kenapa', 'ml', 'gw', 'gabisa', 'di', 'bukak', 'padahal', 'jaring', 'bagus']","['woyy', 'moonton', 'kenapa', 'ml', 'aku', 'gabisa', 'di', 'bukak', 'padahal', 'jaring', 'bagus']",neutral
Ema Junita,Bagus,,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],positive
2021craft Jo cxfk,gamenya bagus tapi kurangin drak sistemnya,2.1.18.11201,gamenya bagus tapi kurangin drak sistemnya,"['gamenya', 'bagus', 'tapi', 'kurangin', 'drak', 'sistemnya']","['gamenya', 'bagus', 'tapi', 'kurangin', 'drak', 'sistemnya']","['bagus', 'rangin', 'gelap']","['gamenya', 'bagus', 'tapi', 'rangin', 'drak', 'sistem']","['game', 'bagus', 'tapi', 'rangin', 'gelap', 'sistem']",positive
Kadek Suwidia,"gk adil,,game banyak beban",2.1.18.11201,"gk adil,,game banyak beban","['gk', 'adil', ',', ',game', 'banyak', 'beban']","['gk', 'adil', 'game', 'banyak', 'beban']","['adil', 'banyak', 'beban']","['gk', 'adil', 'game', 'banyak', 'beban']","['tidak', 'adil', 'game', 'banyak', 'beban']",neutral
Azka Barra,bagus bet makasih monton telah buat game sebagus ini,2.1.18.11201,bagus bet makasih monton telah buat game sebagus ini,"['bagus', 'bet', 'makasih', 'monton', 'telah', 'buat', 'game', 'sebagus', 'ini']","['bagus', 'bet', 'makasih', 'monton', 'telah', 'buat', 'game', 'sebagus', 'ini']","['bagus', 'banget', 'terimakasih', 'bagus']","['bagus', 'bet', 'makasih', 'monton', 'telah', 'buat', 'game', 'bagus', 'ini']","['bagus', 'banget', 'terimakasih', 'moonton', 'telah', 'buat', 'game', 'bagus', 'ini']",positive
Vera Seftian,bagus banget aku suka game ini,,bagus banget aku suka game ini,"['bagus', 'banget', 'aku', 'suka', 'game', 'ini']","['bagus', 'banget', 'aku', 'suka', 'game', 'ini']","['bagus', 'banget', 'suka']","['bagus', 'banget', 'aku', 'suka', 'game', 'ini']","['bagus', 'banget', 'aku', 'suka', 'game', 'ini']",positive
Jamet Keceya,bagussssssddddds,1.9.70.10634,bagussssssddddds,['bagussssssddddds'],['bagusds'],['bagusds'],['bagusds'],['bagusds'],positive
Gameplay Play,"pesan buat moonton, tolonglah lh moonton di kasih keringanan buat kami yang, main di hp kentang dan jauh di pelosok², kami pengen juga main dengan nyaman, sering saya alami ketika bermain saat war terutama saat bertarung sama lawan tiba tiba saya mengalami ngelek jaringan langsung merah gk stabil, pertanyaan nya kenapa harus pas ad musuh, pas bertarung baru jaringan nya tidak bagus, sebelum nya bagus bagus aj, kenapa moonton, tolong ya ke pada moonton tolong di kasi keringanan lh kepada kami",,"pesan buat moonton, tolonglah lh moonton di kasih keringanan buat kami yang, main di hp kentang dan jauh di pelosok², kami pengen juga main dengan nyaman, sering saya alami ketika bermain saat war terutama saat bertarung sama lawan tiba tiba saya mengalami ngelek jaringan langsung merah gk stabil, pertanyaan nya kenapa harus pas ad musuh, pas bertarung baru jaringan nya tidak bagus, sebelum nya bagus bagus aj, kenapa moonton, tolong ya ke pada moonton tolong di kasi keringanan lh kepada kami","['pesan', 'buat', 'moonton', ',', 'tolonglah', 'lh', 'moonton', 'di', 'kasih', 'keringanan', 'buat', 'kami', 'yang', ',', 'main', 'di', 'hp', 'kentang', 'dan', 'jauh', 'di', 'pelosok²', ',', 'kami', 'pengen', 'juga', 'main', 'dengan', 'nyaman', ',', 'sering', 'saya', 'alami', 'ketika', 'bermain', 'saat', 'war', 'terutama', 'saat', 'bertarung', 'sama', 'lawan', 'tiba', 'tiba', 'saya', 'mengalami', 'ngelek', 'jaringan', 'langsung', 'merah', 'gk', 'stabil', ',', 'pertanyaan', 'nya', 'kenapa', 'harus', 'pas', 'ad', 'musuh', ',', 'pas', 'bertarung', 'baru', 'jaringan', 'nya', 'tidak', 'bagus', ',', 'sebelum', 'nya', 'bagus', 'bagus', 'aj', ',', 'kenapa', 'moonton', ',', 'tolong', 'ya', 'ke', 'pada', 'moonton', 'tolong', 'di', 'kasi', 'keringanan', 'lh', 'kepada', 'kami']","['pesan', 'buat', 'moonton', 'tolonglah', 'lh', 'moonton', 'di', 'kasih', 'keringanan', 'buat', 'kami', 'yang', 'main', 'di', 'hp', 'kentang', 'dan', 'jauh', 'di', 'pelosok', 'kami', 'pengen', 'juga', 'main', 'dengan', 'nyaman', 'sering', 'saya', 'alami', 'ketika', 'bermain', 'saat', 'war', 'terutama', 'saat', 'bertarung', 'sama', 'lawan', 'tiba', 'tiba', 'saya', 'mengalami', 'ngelek', 'jaringan', 'langsung', 'merah', 'gk', 'stabil', 'pertanyaan', 'nya', 'kenapa', 'harus', 'pas', 'ad', 'musuh', 'pas', 'bertarung', 'baru', 'jaringan', 'nya', 'tidak', 'bagus', 'sebelum', 'nya', 'bagus', 'bagus', 'aj', 'kenapa', 'moonton', 'tolong', 'ya', 'ke', 'pada', 'moonton', 'tolong', 'di', 'kasi', 'keringanan', 'lh', 'kepada', 'kami']","['pesan', 'tolong', 'lh', 'ringan', 'kentang', 'jauh', 'pelosok', 'ken', 'nyaman', 'alami', 'utama', 'tarung', 'lawan', 'alami', 'lag', 'langsung', 'merah', 'stabil', 'tanya', 'kenapa', 'ad', 'musuh', 'tarung', 'baru', 'bagus', 'belum', 'bagus', 'bagus', 'kenapa', 'tolong', 'tolong', 'kasi', 'ringan', 'lh', 'kepada']","['pesan', 'buat', 'moonton', 'tolong', 'lh', 'moonton', 'di', 'kasih', 'ringan', 'buat', 'kami', 'yang', 'main', 'di', 'hp', 'kentang', 'dan', 'jauh', 'di', 'pelosok', 'kami', 'ken', 'juga', 'main', 'dengan', 'nyaman', 'sering', 'saya', 'alami', 'ketika', 'main', 'saat', 'war', 'utama', 'saat', 'tarung', 'sama', 'lawan', 'tiba', 'tiba', 'saya', 'alami', 'ngelek', 'jaring', 'langsung', 'merah', 'gk', 'stabil', 'tanya', 'nya', 'kenapa', 'harus', 'pas', 'ad', 'musuh', 'pas', 'tarung', 'baru', 'jaring', 'nya', 'tidak', 'bagus', 'belum', 'nya', 'bagus', 'bagus', 'aj', 'kenapa', 'moonton', 'tolong', 'ya', 'ke', 'pada', 'moonton', 'tolong', 'di', 'kasi', 'ringan', 'lh', 'kepada', 'kami']","['pesan', 'buat', 'moonton', 'tolong', 'lh', 'moonton', 'di', 'kasih', 'ringan', 'buat', 'kami', 'yang', 'main', 'di', 'hp', 'kentang', 'dan', 'jauh', 'di', 'pelosok', 'kami', 'ken', 'juga', 'main', 'dengan', 'nyaman', 'sering', 'aku', 'alami', 'ketika', 'main', 'saat', 'war', 'utama', 'saat', 'tarung', 'sama', 'lawan', 'tiba', 'tiba', 'aku', 'alami', 'lag', 'jaring', 'langsung', 'merah', 'tidak', 'stabil', 'tanya', 'nya', 'kenapa', 'harus', 'pas', 'ad', 'musuh', 'pas', 'tarung', 'baru', 'jaring', 'nya', 'tidak', 'bagus', 'belum', 'nya', 'bagus', 'bagus', 'aja', 'kenapa', 'moonton', 'tolong', 'ya', 'ke', 'pada', 'moonton', 'tolong', 'di', 'kasi', 'ringan', 'lh', 'kepada', 'kami']",neutral
Aldi Nugraha,sangat bagus,2.1.18.11201,sangat bagus,"['sangat', 'bagus']","['sangat', 'bagus']",['bagus'],"['sangat', 'bagus']","['sangat', 'bagus']",positive
Win Bomer,terbaik,,terbaik,['terbaik'],['terbaik'],['baik'],['baik'],['baik'],positive
PawPaw,♡♡♡ i love this game for not having AI animation for their trailer ♡♡♡ pls dont change. ♡♡♡♡♡,2.1.18.11201,♡♡♡ i love this game for not having ai animation for their trailer ♡♡♡ pls dont change. ♡♡♡♡♡,"['♡♡♡', 'i', 'love', 'this', 'game', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', '♡♡♡', 'pls', 'dont', 'change', '.', '♡♡♡♡♡']","['i', 'love', 'this', 'game', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', 'pls', 'dont', 'change']","['love', 'this', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', 'pls', 'dont', 'change']","['i', 'love', 'this', 'game', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', 'pls', 'dont', 'change']","['aku', 'love', 'this', 'game', 'for', 'not', 'having', 'ai', 'animation', 'for', 'their', 'trailer', 'pls', 'dont', 'change']",positive
Achmad,"jangan main gem ini akan mengakibatkan ,stres,jarak makan,jarang sholat,dan lebih parah akn mengakibatkan marah-marah",2.1.18.11201,"jangan main gem ini akan mengakibatkan ,stres,jarak makan,jarang sholat,dan lebih parah akn mengakibatkan marah-marah","['jangan', 'main', 'gem', 'ini', 'akan', 'mengakibatkan', ',', 'stres', ',', 'jarak', 'makan', ',', 'jarang', 'sholat', ',', 'dan', 'lebih', 'parah', 'akn', 'mengakibatkan', 'marah-marah']","['jangan', 'main', 'gem', 'ini', 'akan', 'mengakibatkan', 'stres', 'jarak', 'makan', 'jarang', 'sholat', 'dan', 'lebih', 'parah', 'akn', 'mengakibatkan', 'marahmarah']","['jangan', 'akibat', 'stres', 'jarak', 'makan', 'jarang', 'sholat', 'lebih', 'parah', 'akn', 'akibat', 'marahmarah']","['jangan', 'main', 'gem', 'ini', 'akan', 'akibat', 'stres', 'jarak', 'makan', 'jarang', 'sholat', 'dan', 'lebih', 'parah', 'akn', 'akibat', 'marahmarah']","['jangan', 'main', 'game', 'ini', 'akan', 'akibat', 'stres', 'jarak', 'makan', 'jarang', 'sholat', 'dan', 'lebih', 'parah', 'akn', 'akibat', 'marahmarah']",neutral
Lena Rin,gem ini tidak seru gemburik,2.1.18.11201,gem ini tidak seru gemburik,"['gem', 'ini', 'tidak', 'seru', 'gemburik']","['gem', 'ini', 'tidak', 'seru', 'gemburik']","['seru', 'gemburik']","['gem', 'ini', 'tidak', 'seru', 'gemburik']","['game', 'ini', 'tidak', 'seru', 'gemburik']",neutral
Hakim Dongk,buat have fun aja,2.1.18.11201,buat have fun aja,"['buat', 'have', 'fun', 'aja']","['buat', 'have', 'fun', 'aja']","['have', 'fun']","['buat', 'have', 'fun', 'aja']","['buat', 'have', 'fun', 'aja']",neutral
Oppo Pulokulon,gemnya remayan seru,2.1.18.11201,gemnya remayan seru,"['gemnya', 'remayan', 'seru']","['gemnya', 'remayan', 'seru']","['gemnya', 'rayan', 'seru']","['gemnya', 'rayan', 'seru']","['gemnya', 'rayan', 'seru']",positive
Bandet Ae,game nya sangat seru tp tolong dong moonton draksistemnya di kurangin sya saat main selalu dpt tim TOLOL dan tb2 jaringan ngelek pdhl jaringanku gk ngelek mohon dibaca muntun kurangin tim yang TOLOL hehh...,2.1.18.11201,game nya sangat seru tp tolong dong moonton draksistemnya di kurangin sya saat main selalu dpt tim tolol dan tb2 jaringan ngelek pdhl jaringanku gk ngelek mohon dibaca muntun kurangin tim yang tolol hehh...,"['game', 'nya', 'sangat', 'seru', 'tp', 'tolong', 'dong', 'moonton', 'draksistemnya', 'di', 'kurangin', 'sya', 'saat', 'main', 'selalu', 'dpt', 'tim', 'tolol', 'dan', 'tb2', 'jaringan', 'ngelek', 'pdhl', 'jaringanku', 'gk', 'ngelek', 'mohon', 'dibaca', 'muntun', 'kurangin', 'tim', 'yang', 'tolol', 'hehh', '...']","['game', 'nya', 'sangat', 'seru', 'tp', 'tolong', 'dong', 'moonton', 'draksistemnya', 'di', 'kurangin', 'sya', 'saat', 'main', 'selalu', 'dpt', 'tim', 'tolol', 'dan', 'tb', 'jaringan', 'ngelek', 'pdhl', 'jaringanku', 'gk', 'ngelek', 'mohon', 'dibaca', 'muntun', 'kurangin', 'tim', 'yang', 'tolol', 'hehh']","['seru', 'tolong', 'draksistemnya', 'rangin', 'sya', 'selalu', 'tolol', 'tb', 'lag', 'pdhl', 'lag', 'mohon', 'muntun', 'rangin', 'tolol', 'hehh']","['game', 'nya', 'sangat', 'seru', 'tp', 'tolong', 'dong', 'moonton', 'draksistemnya', 'di', 'rangin', 'sya', 'saat', 'main', 'selalu', 'dpt', 'tim', 'tolol', 'dan', 'tb', 'jaring', 'ngelek', 'pdhl', 'jaring', 'gk', 'ngelek', 'mohon', 'baca', 'muntun', 'rangin', 'tim', 'yang', 'tolol', 'hehh']","['game', 'nya', 'sangat', 'seru', 'tapi', 'tolong', 'dong', 'moonton', 'draksistemnya', 'di', 'rangin', 'sya', 'saat', 'main', 'selalu', 'dapat', 'team', 'tolol', 'dan', 'tb', 'jaring', 'lag', 'pdhl', 'jaring', 'tidak', 'lag', 'mohon', 'baca', 'muntun', 'rangin', 'team', 'yang', 'tolol', 'hehh']",positive
Hasbi Bre,kalok bisa saya mau wins treak ya moonton,,kalok bisa saya mau wins treak ya moonton,"['kalok', 'bisa', 'saya', 'mau', 'wins', 'treak', 'ya', 'moonton']","['kalok', 'bisa', 'saya', 'mau', 'wins', 'treak', 'ya', 'moonton']","['wins', 'treak']","['kalok', 'bisa', 'saya', 'mau', 'wins', 'treak', 'ya', 'moonton']","['kalau', 'bisa', 'aku', 'mau', 'wins', 'treak', 'ya', 'moonton']",positive
Abimanyu,menghibur,2.1.18.11201,menghibur,['menghibur'],['menghibur'],['hibur'],['hibur'],['hibur'],positive
Sheriha Risa,senang,2.1.18.11201,senang,['senang'],['senang'],['senang'],['senang'],['senang'],positive
dede apriyana,sangat kerennnnnnnnnnnnnnn,2.1.18.11201,sangat kerennnnnnnnnnnnnnn,"['sangat', 'kerennnnnnnnnnnnnnn']","['sangat', 'keren']",['keren'],"['sangat', 'keren']","['sangat', 'keren']",positive
Khulafa Sulbi,game yang bagus,2.1.18.11201,game yang bagus,"['game', 'yang', 'bagus']","['game', 'yang', 'bagus']",['bagus'],"['game', 'yang', 'bagus']","['game', 'yang', 'bagus']",positive
Sudarto Darto,Enak dimain,2.1.18.11201,enak dimain,"['enak', 'dimain']","['enak', 'dimain']",['enak'],"['enak', 'main']","['enak', 'main']",positive
Salman Aljafari,seru pokok nya,2.1.18.11201,seru pokok nya,"['seru', 'pokok', 'nya']","['seru', 'pokok', 'nya']","['seru', 'pokok']","['seru', 'pokok', 'nya']","['seru', 'pokok', 'nya']",positive
GENJI Pratama,Game nya bagus😍,1.9.33.10117,game nya bagus😍,"['game', 'nya', 'bagus😍']","['game', 'nya', 'bagus']",['bagus'],"['game', 'nya', 'bagus']","['game', 'nya', 'bagus']",positive
Daffa Hafiz,sangat bagus hd nya cakep dan heronya bagus terutama obsidia,2.1.18.11201,sangat bagus hd nya cakep dan heronya bagus terutama obsidia,"['sangat', 'bagus', 'hd', 'nya', 'cakep', 'dan', 'heronya', 'bagus', 'terutama', 'obsidia']","['sangat', 'bagus', 'hd', 'nya', 'cakep', 'dan', 'heronya', 'bagus', 'terutama', 'obsidia']","['bagus', 'hd', 'cakep', 'bagus', 'utama', 'obsidia']","['sangat', 'bagus', 'hd', 'nya', 'cakep', 'dan', 'hero', 'bagus', 'utama', 'obsidia']","['sangat', 'bagus', 'hd', 'nya', 'cakep', 'dan', 'hero', 'bagus', 'utama', 'obsidia']",positive
Reza Kurniadi,seruu,2.1.18.11201,seruu,['seruu'],['seruu'],['seruu'],['seruu'],['seruu'],positive
Muhammad Hadikusuma,"gamenya sih keren & bagus tpi ada sedikit kekurangan yaitu ngelag + jaringannya padahal udah stabil,kami harap moonton menanggapi ulasan ini dan untuk memperbaiki gamenya 🙏",,"gamenya sih keren & bagus tpi ada sedikit kekurangan yaitu ngelag + jaringannya padahal udah stabil,kami harap moonton menanggapi ulasan ini dan untuk memperbaiki gamenya 🙏","['gamenya', 'sih', 'keren', '&', 'bagus', 'tpi', 'ada', 'sedikit', 'kekurangan', 'yaitu', 'ngelag', '+', 'jaringannya', 'padahal', 'udah', 'stabil', ',', 'kami', 'harap', 'moonton', 'menanggapi', 'ulasan', 'ini', 'dan', 'untuk', 'memperbaiki', 'gamenya', '🙏']","['gamenya', 'sih', 'keren', 'bagus', 'tpi', 'ada', 'sedikit', 'kekurangan', 'yaitu', 'ngelag', 'jaringannya', 'padahal', 'udah', 'stabil', 'kami', 'harap', 'moonton', 'menanggapi', 'ulasan', 'ini', 'dan', 'untuk', 'memperbaiki', 'gamenya']","['keren', 'bagus', 'sedikit', 'kurang', 'yaitu', 'lag', 'stabil', 'harap', 'tanggap', 'ulas', 'baik']","['gamenya', 'sih', 'keren', 'bagus', 'tpi', 'ada', 'sedikit', 'kurang', 'yaitu', 'ngelag', 'jaring', 'padahal', 'udah', 'stabil', 'kami', 'harap', 'moonton', 'tanggap', 'ulas', 'ini', 'dan', 'untuk', 'baik', 'gamenya']","['game', 'sih', 'keren', 'bagus', 'tapi', 'ada', 'sedikit', 'kurang', 'yaitu', 'lag', 'jaring', 'padahal', 'udah', 'stabil', 'kami', 'harap', 'moonton', 'tanggap', 'ulas', 'ini', 'dan', 'untuk', 'baik', 'game']",positive
Jeo Nando,Gem nya bagus ku reting bintang 5,19.2.11.103,gem nya bagus ku reting bintang 5,"['gem', 'nya', 'bagus', 'ku', 'reting', 'bintang', '5']","['gem', 'nya', 'bagus', 'ku', 'reting', 'bintang']","['bagus', 'reting', 'bintang']","['gem', 'nya', 'bagus', 'ku', 'reting', 'bintang']","['game', 'nya', 'bagus', 'ku', 'reting', 'bintang']",positive
Nikky Valentino,Bagu gw yang,2.1.18.11201,bagu gw yang,"['bagu', 'gw', 'yang']","['bagu', 'gw', 'yang']",['bagus'],"['bagu', 'gw', 'yang']","['bagus', 'aku', 'yang']",positive
Routed et,gem nya keren banget,2.1.18.11201,gem nya keren banget,"['gem', 'nya', 'keren', 'banget']","['gem', 'nya', 'keren', 'banget']","['keren', 'banget']","['gem', 'nya', 'keren', 'banget']","['game', 'nya', 'keren', 'banget']",positive
Ines Do carmo soares afonso,game nya bagus sekali,,game nya bagus sekali,"['game', 'nya', 'bagus', 'sekali']","['game', 'nya', 'bagus', 'sekali']",['bagus'],"['game', 'nya', 'bagus', 'sekali']","['game', 'nya', 'bagus', 'sekali']",positive
Berti,bgus,2.1.18.11201,bgus,['bgus'],['bgus'],['bgus'],['bgus'],['bgus'],positive
Darma Aji,game nya bagus tapi kadang² ada permasalahan di jaringan tapi itu tidak apa² dan game ini seru bisa membuat kesal tapi bisa membuat senang juga😁,1.9.99.10932,game nya bagus tapi kadang² ada permasalahan di jaringan tapi itu tidak apa² dan game ini seru bisa membuat kesal tapi bisa membuat senang juga😁,"['game', 'nya', 'bagus', 'tapi', 'kadang²', 'ada', 'permasalahan', 'di', 'jaringan', 'tapi', 'itu', 'tidak', 'apa²', 'dan', 'game', 'ini', 'seru', 'bisa', 'membuat', 'kesal', 'tapi', 'bisa', 'membuat', 'senang', 'juga😁']","['game', 'nya', 'bagus', 'tapi', 'kadang', 'ada', 'permasalahan', 'di', 'jaringan', 'tapi', 'itu', 'tidak', 'apa', 'dan', 'game', 'ini', 'seru', 'bisa', 'membuat', 'kesal', 'tapi', 'bisa', 'membuat', 'senang', 'juga']","['bagus', 'kadang', 'masalah', 'seru', 'kesal', 'senang']","['game', 'nya', 'bagus', 'tapi', 'kadang', 'ada', 'masalah', 'di', 'jaring', 'tapi', 'itu', 'tidak', 'apa', 'dan', 'game', 'ini', 'seru', 'bisa', 'buat', 'kesal', 'tapi', 'bisa', 'buat', 'senang', 'juga']","['game', 'nya', 'bagus', 'tapi', 'kadang', 'ada', 'masalah', 'di', 'jaring', 'tapi', 'itu', 'tidak', 'apa', 'dan', 'game', 'ini', 'seru', 'bisa', 'buat', 'kesal', 'tapi', 'bisa', 'buat', 'senang', 'juga']",positive
