userName,content,appVersion,content_clean,tokenized,filtered_tokens,stopwords_removed,stemmed_tokens,slang_replaced,label
NAURATUN NADHIFA,"game gajelas, masa pas main duo sama temen ketemu tim master sedangkan aku sama tmn aku udh gm trus musuhnya pada gm smua sampe ada yang mitik, mana timnya biasa ngetrol aku Ampe lose 6 kali gaada naik naiknya, minimal kalau kalah 2-3 kali di kasi musuh yang gampang, lah ini aku dari gm bintang 5 turun Ampe master 1 bintang 5, timnya juga biasa di kasih player new yang baru main",,"game gajelas, masa pas main duo sama temen ketemu tim master sedangkan aku sama tmn aku udh gm trus musuhnya pada gm smua sampe ada yang mitik, mana timnya biasa ngetrol aku ampe lose 6 kali gaada naik naiknya, minimal kalau kalah 2-3 kali di kasi musuh yang gampang, lah ini aku dari gm bintang 5 turun ampe master 1 bintang 5, timnya juga biasa di kasih player new yang baru main","['game', 'gajelas', ',', 'masa', 'pas', 'main', 'duo', 'sama', 'temen', 'ketemu', 'tim', 'master', 'sedangkan', 'aku', 'sama', 'tmn', 'aku', 'udh', 'gm', 'trus', 'musuhnya', 'pada', 'gm', 'smua', 'sampe', 'ada', 'yang', 'mitik', ',', 'mana', 'timnya', 'biasa', 'ngetrol', 'aku', 'ampe', 'lose', '6', 'kali', 'gaada', 'naik', 'naiknya', ',', 'minimal', 'kalau', 'kalah', '2-3', 'kali', 'di', 'kasi', 'musuh', 'yang', 'gampang', ',', 'lah', 'ini', 'aku', 'dari', 'gm', 'bintang', '5', 'turun', 'ampe', 'master', '1', 'bintang', '5', ',', 'timnya', 'juga', 'biasa', 'di', 'kasih', 'player', 'new', 'yang', 'baru', 'main']","['game', 'gajelas', 'masa', 'pas', 'main', 'duo', 'sama', 'temen', 'ketemu', 'tim', 'master', 'sedangkan', 'aku', 'sama', 'tmn', 'aku', 'udh', 'gm', 'trus', 'musuhnya', 'pada', 'gm', 'smua', 'sampe', 'ada', 'yang', 'mitik', 'mana', 'timnya', 'biasa', 'ngetrol', 'aku', 'ampe', 'lose', 'kali', 'gaada', 'naik', 'naiknya', 'minimal', 'kalau', 'kalah', 'kali', 'di', 'kasi', 'musuh', 'yang', 'gampang', 'lah', 'ini', 'aku', 'dari', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'timnya', 'juga', 'biasa', 'di', 'kasih', 'player', 'new', 'yang', 'baru', 'main']","['gajelas', 'masa', 'duo', 'teman', 'ketemu', 'master', 'sedang', 'tmn', 'sudah', 'gm', 'musuh', 'gm', 'smua', 'sampai', 'mitik', 'mana', 'biasa', 'ngetrol', 'ampe', 'lose', 'gaada', 'naik', 'naik', 'minimal', 'kalah', 'kasi', 'musuh', 'gampang', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'biasa', 'new', 'baru']","['game', 'gajelas', 'masa', 'pas', 'main', 'duo', 'sama', 'temen', 'ketemu', 'tim', 'master', 'sedang', 'aku', 'sama', 'tmn', 'aku', 'udh', 'gm', 'trus', 'musuh', 'pada', 'gm', 'smua', 'sampe', 'ada', 'yang', 'mitik', 'mana', 'tim', 'biasa', 'ngetrol', 'aku', 'ampe', 'lose', 'kali', 'gaada', 'naik', 'naik', 'minimal', 'kalau', 'kalah', 'kali', 'di', 'kasi', 'musuh', 'yang', 'gampang', 'lah', 'ini', 'aku', 'dari', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'tim', 'juga', 'biasa', 'di', 'kasih', 'player', 'new', 'yang', 'baru', 'main']","['game', 'gajelas', 'masa', 'pas', 'main', 'duo', 'sama', 'teman', 'ketemu', 'team', 'master', 'sedang', 'aku', 'sama', 'tmn', 'aku', 'sudah', 'gm', 'terus', 'musuh', 'pada', 'gm', 'smua', 'sampai', 'ada', 'yang', 'mitik', 'mana', 'team', 'biasa', 'ngetrol', 'aku', 'ampe', 'lose', 'kali', 'gaada', 'naik', 'naik', 'minimal', 'kalau', 'kalah', 'kali', 'di', 'kasi', 'musuh', 'yang', 'gampang', 'lah', 'ini', 'aku', 'dari', 'gm', 'bintang', 'turun', 'ampe', 'master', 'bintang', 'team', 'juga', 'biasa', 'di', 'kasih', 'player', 'new', 'yang', 'baru', 'main']",negative
Fang Yu,"match making terlalu buruk, terlalu sering bertemu player baru/Feeding bahkan jika Mabar berdua atau bertiga padahal rank diamond - master, laporan otomatis sangat buruk hanya berdasarkan nilai akhir bukan kinerja bahkan jika melakukan pelaporan kedua juga sering gagal dan hukuman tidak berat dan untuk gameplay skill delay dan tidak keluar entah bug atau disengaja tetapi membuat gameplay sangat kaku seperti game tahun 2018 hanya saja grafiknya bagus",11.1.1.1,"match making terlalu buruk, terlalu sering bertemu player baru/feeding bahkan jika mabar berdua atau bertiga padahal rank diamond - master, laporan otomatis sangat buruk hanya berdasarkan nilai akhir bukan kinerja bahkan jika melakukan pelaporan kedua juga sering gagal dan hukuman tidak berat dan untuk gameplay skill delay dan tidak keluar entah bug atau disengaja tetapi membuat gameplay sangat kaku seperti game tahun 2018 hanya saja grafiknya bagus","['match', 'making', 'terlalu', 'buruk', ',', 'terlalu', 'sering', 'bertemu', 'player', 'baru/feeding', 'bahkan', 'jika', 'mabar', 'berdua', 'atau', 'bertiga', 'padahal', 'rank', 'diamond', '-', 'master', ',', 'laporan', 'otomatis', 'sangat', 'buruk', 'hanya', 'berdasarkan', 'nilai', 'akhir', 'bukan', 'kinerja', 'bahkan', 'jika', 'melakukan', 'pelaporan', 'kedua', 'juga', 'sering', 'gagal', 'dan', 'hukuman', 'tidak', 'berat', 'dan', 'untuk', 'gameplay', 'skill', 'delay', 'dan', 'tidak', 'keluar', 'entah', 'bug', 'atau', 'disengaja', 'tetapi', 'membuat', 'gameplay', 'sangat', 'kaku', 'seperti', 'game', 'tahun', '2018', 'hanya', 'saja', 'grafiknya', 'bagus']","['match', 'making', 'terlalu', 'buruk', 'terlalu', 'sering', 'bertemu', 'player', 'barufeeding', 'bahkan', 'jika', 'mabar', 'berdua', 'atau', 'bertiga', 'padahal', 'rank', 'diamond', 'master', 'laporan', 'otomatis', 'sangat', 'buruk', 'hanya', 'berdasarkan', 'nilai', 'akhir', 'bukan', 'kinerja', 'bahkan', 'jika', 'melakukan', 'pelaporan', 'kedua', 'juga', 'sering', 'gagal', 'dan', 'hukuman', 'tidak', 'berat', 'dan', 'untuk', 'gameplay', 'skill', 'delay', 'dan', 'tidak', 'keluar', 'entah', 'bug', 'atau', 'disengaja', 'tetapi', 'membuat', 'gameplay', 'sangat', 'kaku', 'seperti', 'game', 'tahun', 'hanya', 'saja', 'grafiknya', 'bagus']","['terlalu', 'buruk', 'terlalu', 'barufeeding', 'bahkan', 'jika', 'mabar', 'dua', 'tiga', 'diamond', 'master', 'report', 'otomatis', 'buruk', 'dasar', 'nilai', 'akhir', 'bukan', 'kerja', 'bahkan', 'jika', 'laku', 'report', 'dua', 'gagal', 'hukum', 'berat', 'skill', 'delay', 'keluar', 'entah', 'bug', 'sengaja', 'tetapi', 'kaku', 'grafik', 'bagus']","['match', 'making', 'terlalu', 'buruk', 'terlalu', 'sering', 'temu', 'player', 'barufeeding', 'bahkan', 'jika', 'mabar', 'dua', 'atau', 'tiga', 'padahal', 'rank', 'diamond', 'master', 'lapor', 'otomatis', 'sangat', 'buruk', 'hanya', 'dasar', 'nilai', 'akhir', 'bukan', 'kerja', 'bahkan', 'jika', 'laku', 'lapor', 'dua', 'juga', 'sering', 'gagal', 'dan', 'hukum', 'tidak', 'berat', 'dan', 'untuk', 'gameplay', 'skill', 'delay', 'dan', 'tidak', 'keluar', 'entah', 'bug', 'atau', 'sengaja', 'tetapi', 'buat', 'gameplay', 'sangat', 'kaku', 'seperti', 'game', 'tahun', 'hanya', 'saja', 'grafik', 'bagus']","['match', 'making', 'terlalu', 'buruk', 'terlalu', 'sering', 'temu', 'player', 'barufeeding', 'bahkan', 'jika', 'mabar', 'dua', 'atau', 'tiga', 'padahal', 'rank', 'diamond', 'master', 'report', 'otomatis', 'sangat', 'buruk', 'hanya', 'dasar', 'nilai', 'akhir', 'bukan', 'kerja', 'bahkan', 'jika', 'laku', 'report', 'dua', 'juga', 'sering', 'gagal', 'dan', 'hukum', 'tidak', 'berat', 'dan', 'untuk', 'gameplay', 'skill', 'delay', 'dan', 'tidak', 'keluar', 'entah', 'bug', 'atau', 'sengaja', 'tetapi', 'buat', 'gameplay', 'sangat', 'kaku', 'seperti', 'game', 'tahun', 'hanya', 'saja', 'grafik', 'bagus']",negative
Plei thel,"ping buruk terus, ah sudah lah",11.1.1.4,"ping buruk terus, ah sudah lah","['ping', 'buruk', 'terus', ',', 'ah', 'sudah', 'lah']","['ping', 'buruk', 'terus', 'ah', 'sudah', 'lah']","['ping', 'buruk', 'ah', 'sudah']","['ping', 'buruk', 'terus', 'ah', 'sudah', 'lah']","['ping', 'buruk', 'terus', 'ah', 'sudah', 'lah']",negative
ilham Wolio,game nya seruh banget,11.1.1.4,game nya seruh banget,"['game', 'nya', 'seruh', 'banget']","['game', 'nya', 'seruh', 'banget']","['seruh', 'banget']","['game', 'nya', 'seruh', 'banget']","['game', 'nya', 'seruh', 'banget']",positive
Erwanto El Erwan,"game nya bagus,grafiknya juga bagus.tapi mohon bug nya di hilangin terus heronya tidak ada animasinya tolong diperbaiki.sudah segitu pendapat saya. terima kasih",11.1.1.4,"game nya bagus,grafiknya juga bagus.tapi mohon bug nya di hilangin terus heronya tidak ada animasinya tolong diperbaiki.sudah segitu pendapat saya. terima kasih","['game', 'nya', 'bagus', ',', 'grafiknya', 'juga', 'bagus.tapi', 'mohon', 'bug', 'nya', 'di', 'hilangin', 'terus', 'heronya', 'tidak', 'ada', 'animasinya', 'tolong', 'diperbaiki.sudah', 'segitu', 'pendapat', 'saya', '.', 'terima', 'kasih']","['game', 'nya', 'bagus', 'grafiknya', 'juga', 'bagustapi', 'mohon', 'bug', 'nya', 'di', 'hilangin', 'terus', 'heronya', 'tidak', 'ada', 'animasinya', 'tolong', 'diperbaikisudah', 'segitu', 'pendapat', 'saya', 'terima', 'kasih']","['bagus', 'grafik', 'bagustapi', 'mohon', 'bug', 'hilangin', 'animasi', 'tolong', 'diperbaikisudah', 'segitu', 'terimakasih']","['game', 'nya', 'bagus', 'grafik', 'juga', 'bagustapi', 'mohon', 'bug', 'nya', 'di', 'hilangin', 'terus', 'hero', 'tidak', 'ada', 'animasi', 'tolong', 'diperbaikisudah', 'segitu', 'dapat', 'saya', 'terima', 'kasih']","['game', 'nya', 'bagus', 'grafik', 'juga', 'bagustapi', 'mohon', 'bug', 'nya', 'di', 'hilangin', 'terus', 'hero', 'tidak', 'ada', 'animasi', 'tolong', 'diperbaikisudah', 'segitu', 'dapat', 'aku', 'terimakasih', 'kasih']",neutral
aegist,tolong untuk developer untuk bisa stabilkan router jaringan karena walaupun jaringan saya bagus tetapi pada saat maen kurang stabil dan untuk banned player yang memakai cheat karena ada pemain yang melebihi dari level 15 max sehingga merugikan pemain yang lain dan buat kecewa,11.1.1.4,tolong untuk developer untuk bisa stabilkan router jaringan karena walaupun jaringan saya bagus tetapi pada saat maen kurang stabil dan untuk banned player yang memakai cheat karena ada pemain yang melebihi dari level 15 max sehingga merugikan pemain yang lain dan buat kecewa,"['tolong', 'untuk', 'developer', 'untuk', 'bisa', 'stabilkan', 'router', 'jaringan', 'karena', 'walaupun', 'jaringan', 'saya', 'bagus', 'tetapi', 'pada', 'saat', 'maen', 'kurang', 'stabil', 'dan', 'untuk', 'banned', 'player', 'yang', 'memakai', 'cheat', 'karena', 'ada', 'pemain', 'yang', 'melebihi', 'dari', 'level', '15', 'max', 'sehingga', 'merugikan', 'pemain', 'yang', 'lain', 'dan', 'buat', 'kecewa']","['tolong', 'untuk', 'developer', 'untuk', 'bisa', 'stabilkan', 'router', 'jaringan', 'karena', 'walaupun', 'jaringan', 'saya', 'bagus', 'tetapi', 'pada', 'saat', 'maen', 'kurang', 'stabil', 'dan', 'untuk', 'banned', 'player', 'yang', 'memakai', 'cheat', 'karena', 'ada', 'pemain', 'yang', 'melebihi', 'dari', 'level', 'max', 'sehingga', 'merugikan', 'pemain', 'yang', 'lain', 'dan', 'buat', 'kecewa']","['tolong', 'developer', 'stabil', 'router', 'walaupun', 'bagus', 'tetapi', 'kurang', 'stabil', 'banned', 'cheat', 'lebih', 'level', 'max', 'sehingga', 'rugi', 'lain', 'kecewa']","['tolong', 'untuk', 'developer', 'untuk', 'bisa', 'stabil', 'router', 'jaring', 'karena', 'walaupun', 'jaring', 'saya', 'bagus', 'tetapi', 'pada', 'saat', 'maen', 'kurang', 'stabil', 'dan', 'untuk', 'banned', 'player', 'yang', 'pakai', 'cheat', 'karena', 'ada', 'main', 'yang', 'lebih', 'dari', 'level', 'max', 'sehingga', 'rugi', 'main', 'yang', 'lain', 'dan', 'buat', 'kecewa']","['tolong', 'untuk', 'developer', 'untuk', 'bisa', 'stabil', 'router', 'jaring', 'karena', 'walaupun', 'jaring', 'aku', 'bagus', 'tetapi', 'pada', 'saat', 'main', 'kurang', 'stabil', 'dan', 'untuk', 'banned', 'player', 'yang', 'pakai', 'cheat', 'karena', 'ada', 'main', 'yang', 'lebih', 'dari', 'level', 'max', 'sehingga', 'rugi', 'main', 'yang', 'lain', 'dan', 'buat', 'kecewa']",negative
Sxtdam,saya kasih bintang 3 duku karena sering bug sinyal padahal bagus jaringan nya tolong di perbaiki biar enak main nya,,saya kasih bintang 3 duku karena sering bug sinyal padahal bagus jaringan nya tolong di perbaiki biar enak main nya,"['saya', 'kasih', 'bintang', '3', 'duku', 'karena', 'sering', 'bug', 'sinyal', 'padahal', 'bagus', 'jaringan', 'nya', 'tolong', 'di', 'perbaiki', 'biar', 'enak', 'main', 'nya']","['saya', 'kasih', 'bintang', 'duku', 'karena', 'sering', 'bug', 'sinyal', 'padahal', 'bagus', 'jaringan', 'nya', 'tolong', 'di', 'perbaiki', 'biar', 'enak', 'main', 'nya']","['bintang', 'duku', 'bug', 'sinyal', 'bagus', 'tolong', 'baik', 'biar', 'enak']","['saya', 'kasih', 'bintang', 'duku', 'karena', 'sering', 'bug', 'sinyal', 'padahal', 'bagus', 'jaring', 'nya', 'tolong', 'di', 'baik', 'biar', 'enak', 'main', 'nya']","['aku', 'kasih', 'bintang', 'duku', 'karena', 'sering', 'bug', 'sinyal', 'padahal', 'bagus', 'jaring', 'nya', 'tolong', 'di', 'baik', 'biar', 'enak', 'main', 'nya']",negative
Tobil Seha22,gemnya mantap,10.5.1.9,gemnya mantap,"['gemnya', 'mantap']","['gemnya', 'mantap']","['gemnya', 'mantap']","['gemnya', 'mantap']","['gemnya', 'mantap']",positive
Roman Syah,"dulu sempat main game ini cuman berhenti dulu karna jaringanya ngeleg mulu, sekarang mencoba main lagi, kok masih suka ngeleg aja yah ? padahal saya pake nya wifi masih aja ada ngeleg nya, dan kalau udah ngeleg udah deh gak bisa main lagi dan harus keluar dulu, kalau bisa d perbaiki lagi yah masalah jaringanya soalnya game ini lumayan enak loh d mainin nya, terima kasih",11.1.1.4,"dulu sempat main game ini cuman berhenti dulu karna jaringanya ngeleg mulu, sekarang mencoba main lagi, kok masih suka ngeleg aja yah ? padahal saya pake nya wifi masih aja ada ngeleg nya, dan kalau udah ngeleg udah deh gak bisa main lagi dan harus keluar dulu, kalau bisa d perbaiki lagi yah masalah jaringanya soalnya game ini lumayan enak loh d mainin nya, terima kasih","['dulu', 'sempat', 'main', 'game', 'ini', 'cuman', 'berhenti', 'dulu', 'karna', 'jaringanya', 'ngeleg', 'mulu', ',', 'sekarang', 'mencoba', 'main', 'lagi', ',', 'kok', 'masih', 'suka', 'ngeleg', 'aja', 'yah', '?', 'padahal', 'saya', 'pake', 'nya', 'wifi', 'masih', 'aja', 'ada', 'ngeleg', 'nya', ',', 'dan', 'kalau', 'udah', 'ngeleg', 'udah', 'deh', 'gak', 'bisa', 'main', 'lagi', 'dan', 'harus', 'keluar', 'dulu', ',', 'kalau', 'bisa', 'd', 'perbaiki', 'lagi', 'yah', 'masalah', 'jaringanya', 'soalnya', 'game', 'ini', 'lumayan', 'enak', 'loh', 'd', 'mainin', 'nya', ',', 'terima', 'kasih']","['dulu', 'sempat', 'main', 'game', 'ini', 'cuman', 'berhenti', 'dulu', 'karna', 'jaringanya', 'ngeleg', 'mulu', 'sekarang', 'mencoba', 'main', 'lagi', 'kok', 'masih', 'suka', 'ngeleg', 'aja', 'yah', 'padahal', 'saya', 'pake', 'nya', 'wifi', 'masih', 'aja', 'ada', 'ngeleg', 'nya', 'dan', 'kalau', 'udah', 'ngeleg', 'udah', 'deh', 'gak', 'bisa', 'main', 'lagi', 'dan', 'harus', 'keluar', 'dulu', 'kalau', 'bisa', 'd', 'perbaiki', 'lagi', 'yah', 'masalah', 'jaringanya', 'soalnya', 'game', 'ini', 'lumayan', 'enak', 'loh', 'd', 'mainin', 'nya', 'terima', 'kasih']","['sempat', 'henti', 'jaringanya', 'lag', 'sekarang', 'coba', 'suka', 'lag', 'wifi', 'lag', 'lag', 'keluar', 'd', 'baik', 'masalah', 'jaringanya', 'lumayan', 'enak', 'd', 'mainin', 'terimakasih']","['dulu', 'sempat', 'main', 'game', 'ini', 'cuman', 'henti', 'dulu', 'karna', 'jaringanya', 'ngeleg', 'mulu', 'sekarang', 'coba', 'main', 'lagi', 'kok', 'masih', 'suka', 'ngeleg', 'aja', 'yah', 'padahal', 'saya', 'pake', 'nya', 'wifi', 'masih', 'aja', 'ada', 'ngeleg', 'nya', 'dan', 'kalau', 'udah', 'ngeleg', 'udah', 'deh', 'gak', 'bisa', 'main', 'lagi', 'dan', 'harus', 'keluar', 'dulu', 'kalau', 'bisa', 'd', 'baik', 'lagi', 'yah', 'masalah', 'jaringanya', 'soal', 'game', 'ini', 'lumayan', 'enak', 'loh', 'd', 'mainin', 'nya', 'terima', 'kasih']","['dulu', 'sempat', 'main', 'game', 'ini', 'hanya', 'henti', 'dulu', 'karena', 'jaringanya', 'lag', 'mulu', 'sekarang', 'coba', 'main', 'lagi', 'kok', 'masih', 'suka', 'lag', 'aja', 'yah', 'padahal', 'aku', 'pakai', 'nya', 'wifi', 'masih', 'aja', 'ada', 'lag', 'nya', 'dan', 'kalau', 'udah', 'lag', 'udah', 'deh', 'tidak', 'bisa', 'main', 'lagi', 'dan', 'harus', 'keluar', 'dulu', 'kalau', 'bisa', 'd', 'baik', 'lagi', 'yah', 'masalah', 'jaringanya', 'soal', 'game', 'ini', 'lumayan', 'enak', 'loh', 'd', 'mainin', 'nya', 'terimakasih', 'kasih']",negative
Umar Aziz,gacor kang,,gacor kang,"['gacor', 'kang']","['gacor', 'kang']","['gacor', 'kang']","['gacor', 'kang']","['gacor', 'kang']",positive
Heri Serius,ini sangat bagus,11.1.1.4,ini sangat bagus,"['ini', 'sangat', 'bagus']","['ini', 'sangat', 'bagus']",['bagus'],"['ini', 'sangat', 'bagus']","['ini', 'sangat', 'bagus']",positive
Iing Lopes,karena saya selalu kalah Mulu sampai turun rank saya kasih bintang 1 ( bodo amat),11.1.1.1,karena saya selalu kalah mulu sampai turun rank saya kasih bintang 1 ( bodo amat),"['karena', 'saya', 'selalu', 'kalah', 'mulu', 'sampai', 'turun', 'rank', 'saya', 'kasih', 'bintang', '1', '(', 'bodo', 'amat', ')']","['karena', 'saya', 'selalu', 'kalah', 'mulu', 'sampai', 'turun', 'rank', 'saya', 'kasih', 'bintang', 'bodo', 'amat']","['selalu', 'kalah', 'sampai', 'turun', 'bintang', 'bodo', 'amat']","['karena', 'saya', 'selalu', 'kalah', 'mulu', 'sampai', 'turun', 'rank', 'saya', 'kasih', 'bintang', 'bodo', 'amat']","['karena', 'aku', 'selalu', 'kalah', 'mulu', 'sampai', 'turun', 'rank', 'aku', 'kasih', 'bintang', 'bodo', 'amat']",negative
IZ*ONE Minchu,"ngasih tim ke pacarku yg ngotak dong ,masak pacarku main dikasih tim bot sama gila terus ishhh",11.1.1.1,"ngasih tim ke pacarku yg ngotak dong ,masak pacarku main dikasih tim bot sama gila terus ishhh","['ngasih', 'tim', 'ke', 'pacarku', 'yg', 'ngotak', 'dong', ',', 'masak', 'pacarku', 'main', 'dikasih', 'tim', 'bot', 'sama', 'gila', 'terus', 'ishhh']","['ngasih', 'tim', 'ke', 'pacarku', 'yg', 'ngotak', 'dong', 'masak', 'pacarku', 'main', 'dikasih', 'tim', 'bot', 'sama', 'gila', 'terus', 'ish']","['beri', 'pacar', 'ngotak', 'pacar', 'bot', 'gila', 'ish']","['ngasih', 'tim', 'ke', 'pacar', 'yg', 'ngotak', 'dong', 'masak', 'pacar', 'main', 'kasih', 'tim', 'bot', 'sama', 'gila', 'terus', 'ish']","['beri', 'team', 'ke', 'pacar', 'yang', 'ngotak', 'dong', 'masak', 'pacar', 'main', 'kasih', 'team', 'bot', 'sama', 'gila', 'terus', 'ish']",negative
Akun Mlbb2010,"game sudah sangat bagus, tapi sekadar saran dari player tercinta buat Tencent studios Usahain update penggunaan data jangan terlalu besar, banyak player yang mengeluhkan penyimpanan sangat banyak terkuras semenjak update tolong jangan terlalu banyak memakan penyimpanan Tencent, kasihan player yang pengen main gak bisa main karena terhalang oleh device🙏🏻🙏🏻",11.1.1.4,"game sudah sangat bagus, tapi sekadar saran dari player tercinta buat tencent studios usahain update penggunaan data jangan terlalu besar, banyak player yang mengeluhkan penyimpanan sangat banyak terkuras semenjak update tolong jangan terlalu banyak memakan penyimpanan tencent, kasihan player yang pengen main gak bisa main karena terhalang oleh device🙏🏻🙏🏻","['game', 'sudah', 'sangat', 'bagus', ',', 'tapi', 'sekadar', 'saran', 'dari', 'player', 'tercinta', 'buat', 'tencent', 'studios', 'usahain', 'update', 'penggunaan', 'data', 'jangan', 'terlalu', 'besar', ',', 'banyak', 'player', 'yang', 'mengeluhkan', 'penyimpanan', 'sangat', 'banyak', 'terkuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'memakan', 'penyimpanan', 'tencent', ',', 'kasihan', 'player', 'yang', 'pengen', 'main', 'gak', 'bisa', 'main', 'karena', 'terhalang', 'oleh', 'device🙏🏻🙏🏻']","['game', 'sudah', 'sangat', 'bagus', 'tapi', 'sekadar', 'saran', 'dari', 'player', 'tercinta', 'buat', 'tencent', 'studios', 'usahain', 'update', 'penggunaan', 'data', 'jangan', 'terlalu', 'besar', 'banyak', 'player', 'yang', 'mengeluhkan', 'penyimpanan', 'sangat', 'banyak', 'terkuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'memakan', 'penyimpanan', 'tencent', 'kasihan', 'player', 'yang', 'pengen', 'main', 'gak', 'bisa', 'main', 'karena', 'terhalang', 'oleh', 'device']","['sudah', 'bagus', 'sekadar', 'saran', 'cinta', 'studios', 'usahain', 'update', 'guna', 'jangan', 'terlalu', 'besar', 'banyak', 'keluh', 'banyak', 'kuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'makan', 'kasihan', 'ken', 'halang', 'device']","['game', 'sudah', 'sangat', 'bagus', 'tapi', 'sekadar', 'saran', 'dari', 'player', 'cinta', 'buat', 'tencent', 'studios', 'usahain', 'update', 'guna', 'data', 'jangan', 'terlalu', 'besar', 'banyak', 'player', 'yang', 'keluh', 'simpan', 'sangat', 'banyak', 'kuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'makan', 'simpan', 'tencent', 'kasihan', 'player', 'yang', 'ken', 'main', 'gak', 'bisa', 'main', 'karena', 'halang', 'oleh', 'device']","['game', 'sudah', 'sangat', 'bagus', 'tapi', 'sekadar', 'saran', 'dari', 'player', 'cinta', 'buat', 'tencent', 'studios', 'usahain', 'update', 'guna', 'data', 'jangan', 'terlalu', 'besar', 'banyak', 'player', 'yang', 'keluh', 'simpan', 'sangat', 'banyak', 'kuras', 'semenjak', 'update', 'tolong', 'jangan', 'terlalu', 'banyak', 'makan', 'simpan', 'tencent', 'kasihan', 'player', 'yang', 'ken', 'main', 'tidak', 'bisa', 'main', 'karena', 'halang', 'oleh', 'device']",neutral
Higarull,"Udh mantap la.. performa mantap, kualitas skin or hero mantap, gak neko"" rata kiri hp kentang lancar brutal. Event gausah di tanya mantap abizz. 1 kritik buat dev nya, ntah knpa kalo mabar sama teman ping nya jadi anjlok naik turun dari 20 ke 70an sumpah itu ganggu bngt si pas posisi war, ya karna pas main solo aman"" aja jarang anjlok..",11.1.1.4,"udh mantap la.. performa mantap, kualitas skin or hero mantap, gak neko"" rata kiri hp kentang lancar brutal. event gausah di tanya mantap abizz. 1 kritik buat dev nya, ntah knpa kalo mabar sama teman ping nya jadi anjlok naik turun dari 20 ke 70an sumpah itu ganggu bngt si pas posisi war, ya karna pas main solo aman"" aja jarang anjlok..","['udh', 'mantap', 'la', '..', 'performa', 'mantap', ',', 'kualitas', 'skin', 'or', 'hero', 'mantap', ',', 'gak', 'neko', ""''"", 'rata', 'kiri', 'hp', 'kentang', 'lancar', 'brutal', '.', 'event', 'gausah', 'di', 'tanya', 'mantap', 'abizz', '.', '1', 'kritik', 'buat', 'dev', 'nya', ',', 'ntah', 'knpa', 'kalo', 'mabar', 'sama', 'teman', 'ping', 'nya', 'jadi', 'anjlok', 'naik', 'turun', 'dari', '20', 'ke', '70an', 'sumpah', 'itu', 'ganggu', 'bngt', 'si', 'pas', 'posisi', 'war', ',', 'ya', 'karna', 'pas', 'main', 'solo', 'aman', ""''"", 'aja', 'jarang', 'anjlok', '..']","['udh', 'mantap', 'la', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'hero', 'mantap', 'gak', 'neko', 'rata', 'kiri', 'hp', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'di', 'tanya', 'mantap', 'abizz', 'kritik', 'buat', 'dev', 'nya', 'ntah', 'knpa', 'kalo', 'mabar', 'sama', 'teman', 'ping', 'nya', 'jadi', 'anjlok', 'naik', 'turun', 'dari', 'ke', 'an', 'sumpah', 'itu', 'ganggu', 'bngt', 'si', 'pas', 'posisi', 'war', 'ya', 'karna', 'pas', 'main', 'solo', 'aman', 'aja', 'jarang', 'anjlok']","['sudah', 'mantap', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'mantap', 'neko', 'rata', 'kiri', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'tanya', 'mantap', 'abizz', 'kritik', 'dev', 'ntah', 'knpa', 'mabar', 'teman', 'ping', 'buruk', 'naik', 'turun', 'an', 'sumpah', 'ganggu', 'bngt', 'posisi', 'aman', 'jarang', 'buruk']","['udh', 'mantap', 'la', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'hero', 'mantap', 'gak', 'neko', 'rata', 'kiri', 'hp', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'di', 'tanya', 'mantap', 'abizz', 'kritik', 'buat', 'dev', 'nya', 'ntah', 'knpa', 'kalo', 'mabar', 'sama', 'teman', 'ping', 'nya', 'jadi', 'anjlok', 'naik', 'turun', 'dari', 'ke', 'an', 'sumpah', 'itu', 'ganggu', 'bngt', 'si', 'pas', 'posisi', 'war', 'ya', 'karna', 'pas', 'main', 'solo', 'aman', 'aja', 'jarang', 'anjlok']","['sudah', 'mantap', 'la', 'performa', 'mantap', 'kualitas', 'skin', 'or', 'hero', 'mantap', 'tidak', 'neko', 'rata', 'kiri', 'hp', 'kentang', 'lancar', 'brutal', 'event', 'gausah', 'di', 'tanya', 'mantap', 'abizz', 'kritik', 'buat', 'dev', 'nya', 'ntah', 'knpa', 'kalau', 'mabar', 'sama', 'teman', 'ping', 'nya', 'jadi', 'buruk', 'naik', 'turun', 'dari', 'ke', 'an', 'sumpah', 'itu', 'ganggu', 'bngt', 'si', 'pas', 'posisi', 'war', 'ya', 'karena', 'pas', 'main', 'solo', 'aman', 'aja', 'jarang', 'buruk']",neutral
